ID,ShopId,OrderId,评分,评论内容,评论时间,评论详情
6707994,161341608,3.01711E+18,5,,2017-12-23T21:34:51,"
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-12-23T21:34:51
"
6707690,161341608,3.01711E+18,5,,2017-12-23T21:23:37,"
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 5
评论内容: 非常好吃，经济又实惠
评论时间: 2017-12-23T21:23:37
"
5446210,161313783,3.01681E+18,5,,2017-12-23T17:02:19,"
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-12-23T17:02:19
"
5410002,161313783,3.0168E+18,4,包装还可以更好些,2017-12-22T17:55:22,"
菜品名称: 健康养生超值鸡煲套餐
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T17:55:22
"
5461394,161313783,3.01688E+18,4,,2017-12-23T22:52:50,"
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T22:52:51
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T22:52:51
菜品名称: 加一份娃娃菜（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T22:52:51
"
5375218,161313783,3.01685E+18,4,,2017-12-21T18:35:02,"
菜品名称: 矿泉水（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T18:35:02
菜品名称: 健康养生超值鸡煲套餐
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T18:35:02
"
5416226,161313783,3.01692E+18,4,,2017-12-22T20:01:10,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T20:01:10
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T20:01:10
菜品名称: 雪碧（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T20:01:10
"
5366666,161313783,3.01692E+18,4,,2017-12-21T15:20:41,"
菜品名称: 健康养生超值鸡煲套餐
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T15:20:41
菜品名称: 大别山土鸡
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T15:20:41
"
5358826,161313783,3.01697E+18,5,,2017-12-21T12:24:45,"
菜品名称: 招牌酱骨鸡煲+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-12-21T12:24:47
"
5392026,161313783,3.01697E+18,4,,2017-12-22T11:20:49,"
菜品名称: 招牌酱骨鸡煲+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T11:20:49
"
5407506,161313783,3.01696E+18,4,,2017-12-22T17:00:30,"
菜品名称: 加一份鹌鹑蛋（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T17:00:30
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T17:00:30
"
5353866,161313783,3.01694E+18,4,,2017-12-21T11:25:59,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T11:26:01
"
5437962,161313783,3.01702E+18,4,,2017-12-23T13:22:15,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 2
评论内容: 
评论时间: 2017-12-23T13:22:15
菜品名称: 加一份娃娃菜（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T13:22:15
"
5459922,161313783,3.01701E+18,4,,2017-12-23T21:53:41,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T21:53:41
菜品名称: 加一份油豆腐（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T21:53:41
菜品名称: 老板我要咸鸭蛋（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T21:53:41
菜品名称: 加一份鹌鹑蛋（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T21:53:41
"
5392594,161313783,3.01699E+18,4,,2017-12-22T11:28:28,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T11:28:28
"
5390986,161313783,3.01698E+18,5,,2017-12-22T11:07:21,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-12-22T11:07:21
"
5391034,161313783,3.01698E+18,5,,2017-12-22T11:08:24,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 味道很好，下次还点
评论时间: 2017-12-22T11:08:24
"
4691986,161378073,3.01687E+18,4,,2017-12-23T12:06:08,"
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T12:06:08
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T12:06:08
"
4662602,161378073,3.0169E+18,5,,2017-12-22T12:40:23,"
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 5
评论内容: 是我吃过最好吃的煲了，希望价格不要变，以后会经常点
评论时间: 2017-12-22T12:40:23
"
4654826,161378073,3.01684E+18,4,,2017-12-22T10:38:50,"
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T10:38:50
"
4693074,161378073,3.01699E+18,4,,2017-12-23T12:21:27,"
菜品名称: 加一份油豆腐（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T12:21:27
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T12:21:27
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T12:21:27
"
4628042,161378073,3.01696E+18,5,,2017-12-21T12:21:07,"
菜品名称: 加一份娃娃菜（爆款 单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-12-21T12:21:09
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-12-21T12:21:09
"
4688562,161378073,3.01698E+18,5,,2017-12-23T11:19:27,"
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-12-23T11:19:27
"
4688058,161378073,3.01694E+18,4,,2017-12-23T11:11:27,"
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T11:11:27
"
4688082,161378073,3.01694E+18,4,,2017-12-23T11:11:32,"
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T11:11:32
"
4624290,161378073,3.01694E+18,4,,2017-12-21T11:34:14,"
菜品名称: 健康养生超值鸡煲套餐
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T11:34:16
"
4651298,161378073,3.01694E+18,4,,2017-12-21T23:54:58,"
菜品名称: 加一份鹌鹑蛋（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T23:54:58
菜品名称: 加一份娃娃菜（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T23:54:58
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T23:54:58
"
4686426,161378073,3.01706E+18,4,,2017-12-23T10:30:36,"
菜品名称: 【暖胃暖心】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T10:30:36
"
4690162,161378073,3.01705E+18,4,,2017-12-23T11:43:45,"
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 2
评论内容: 别想吃饱，量太少
评论时间: 2017-12-23T11:43:45
"
4700306,161378073,3.01704E+18,5,,2017-12-23T14:40:39,"
菜品名称: 健康养生超值鸡煲套餐
菜品评分: 5
评论内容: 
评论时间: 2017-12-23T14:40:39
"
4693658,161378073,3.01703E+18,4,,2017-12-23T12:28:32,"
菜品名称: 双人情侣套餐
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T12:28:32
"
6351402,161289358,3.01649E+18,5,,2017-12-11T11:00:49,"
菜品名称: 招牌奇味鸡煲中份+米饭（默认不辣）
菜品评分: 5
评论内容: 配送快，味道很好
评论时间: 2017-12-11T11:00:51
"
6495642,161289358,3.01657E+18,5,,2017-12-13T19:24:09,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 5
评论内容: 
评论时间: 2017-12-13T19:24:11
菜品名称: 香蒸秋田小町米饭（单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-12-13T19:24:11
"
6687538,161289358,3.01669E+18,4,,2017-12-17T08:10:50,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T08:10:52
"
6594890,161289358,3.01668E+18,4,,2017-12-15T14:57:34,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-15T14:57:36
菜品名称: 加一份鹌鹑蛋（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-15T14:57:36
"
6611162,161289358,3.01668E+18,4,,2017-12-15T19:12:37,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-15T19:12:39
"
6570338,161289358,3.01667E+18,4,口味比较重 我喜欢哈哈哈哈,2017-12-15T10:18:53,"
菜品名称: 健康养生超值鸡煲套餐
菜品评分: 4
评论内容: 
评论时间: 2017-12-15T10:18:55
菜品名称: 再来一份芋头（必点 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-15T10:18:55
"
6603314,161289358,3.01667E+18,4,,2017-12-15T17:42:34,"
菜品名称: 招牌奇味鸡煲中份+米饭（默认不辣）
菜品评分: 5
评论内容: 
评论时间: 2017-12-15T17:42:36
"
6604274,161289358,3.01666E+18,4,,2017-12-15T17:54:50,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-15T17:54:53
"
6604282,161289358,3.01666E+18,4,,2017-12-15T17:54:54,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-15T17:54:56
"
6604290,161289358,3.01666E+18,4,,2017-12-15T17:54:58,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-15T17:55:00
"
6528818,161289358,3.01665E+18,4,,2017-12-14T12:50:23,"
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-14T12:50:25
菜品名称: 招牌奇味鸡煲中份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-14T12:50:25
"
6707978,161289358,3.01676E+18,4,,2017-12-17T13:18:45,"
菜品名称: 【冬日滋补】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T13:18:47
菜品名称: 再来一份芋头（必点 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T13:18:47
菜品名称: 老板 我要锅巴（鸡汤绝配）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T13:18:47
"
6820874,161289358,3.01676E+18,4,,2017-12-19T14:07:43,"
菜品名称: 加一份葱油菜苔（必点 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T14:07:45
菜品名称: 招牌奇味鸡煲中份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T14:07:45
菜品名称: 招牌酱骨鸡煲+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T14:07:45
"
6720754,161289358,3.01664E+18,4,,2017-12-17T17:04:32,"
菜品名称: 招牌奇味鸡煲中份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T17:04:34
菜品名称: 加一份油豆腐（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T17:04:34
菜品名称: 加一份鹌鹑蛋（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T17:04:34
"
6730402,161289358,3.01676E+18,4,,2017-12-17T18:56:06,"
菜品名称: 招牌酱骨鸡煲+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T18:56:08
"
6649498,161289358,3.01675E+18,4,,2017-12-16T13:41:41,"
菜品名称: 招牌奇味鸡煲中份+米饭（默认不辣）
菜品评分: 2
评论内容: 说了要不辣的，还是辣的，而且中份的像小份的
评论时间: 2017-12-16T13:41:43
菜品名称: 香蒸秋田小町米饭（单点不送哦~）
菜品评分: 2
评论内容: 另外点了两份米饭，压根就没送。不知道商家瞎忙什么
评论时间: 2017-12-16T13:41:43
"
6695450,161289358,3.01664E+18,4,,2017-12-17T11:29:03,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T11:29:05
"
6529746,161289358,3.01664E+18,5,,2017-12-14T12:58:33,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 5
评论内容: 好好吃啊，很多健康的食材！
评论时间: 2017-12-14T12:58:35
"
6553610,161289358,3.01664E+18,4,,2017-12-14T19:13:49,"
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-14T19:13:51
菜品名称: 加一份鹌鹑蛋（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-14T19:13:51
菜品名称: 加一份油豆腐（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-14T19:13:51
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-14T19:13:51
"
6687562,161289358,3.01675E+18,4,商家服务态度很好，值得信赖,2017-12-17T08:11:52,"
菜品名称: 双人情侣套餐
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T08:11:55
菜品名称: 香蒸秋田小町米饭（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T08:11:55
"
6671186,161289358,3.01675E+18,4,,2017-12-16T19:20:07,"
菜品名称: 加一份葱油菜苔（必点 单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-12-16T19:20:09
菜品名称: 老板 我要锅巴（鸡汤绝配）
菜品评分: 4
评论内容: 
评论时间: 2017-12-16T19:20:09
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-16T19:20:09
"
6646194,161289358,3.01675E+18,5,,2017-12-16T13:04:38,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 5
评论内容: 
评论时间: 2017-12-16T13:04:40
"
6529314,161289358,3.01664E+18,4,,2017-12-14T12:54:23,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 味道略复杂，不做评价
评论时间: 2017-12-14T12:54:25
菜品名称: 加一份鹌鹑蛋（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-14T12:54:25
"
6750922,161289358,3.01663E+18,5,,2017-12-18T10:53:09,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 5
评论内容: 
评论时间: 2017-12-18T10:53:11
"
6527562,161289358,3.01664E+18,4,,2017-12-14T12:39:41,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 好吃是好吃，但点的微辣还是太辣了……
评论时间: 2017-12-14T12:39:43
"
6523090,161289358,3.01664E+18,4,,2017-12-14T12:03:46,"
菜品名称: 【冬日滋补】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-14T12:03:48
"
6583322,161289358,3.01664E+18,4,,2017-12-15T12:25:28,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 中辣真的太太太太太辣了
评论时间: 2017-12-15T12:25:30
"
6668402,161289358,3.01674E+18,4,,2017-12-16T18:47:03,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-16T18:47:05
"
6637402,161289358,3.01674E+18,4,,2017-12-16T11:51:06,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-16T11:51:08
菜品名称: 可乐（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-16T11:51:08
"
6676138,161289358,3.01674E+18,4,,2017-12-16T20:23:38,"
菜品名称: 香蒸秋田小町米饭（单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-12-16T20:23:41
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 嗯，真的是很复杂的味道-.-但是我依然要说！大哥你放那么多糖做什么，一份鸡煲甜成这样也是够了Or2
评论时间: 2017-12-16T20:23:41
菜品名称: 老板 我要锅巴（鸡汤绝配）
菜品评分: 4
评论内容: 
评论时间: 2017-12-16T20:23:41
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-12-16T20:23:41
"
6737674,161289358,3.01682E+18,4,,2017-12-17T20:40:48,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T20:40:50
"
6755682,161289358,3.01682E+18,4,,2017-12-18T11:41:34,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 5
评论内容: 
评论时间: 2017-12-18T11:41:36
"
6883954,161289358,3.01681E+18,4,,2017-12-20T17:52:56,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-20T17:52:58
"
6829450,161289358,3.01681E+18,4,,2017-12-19T17:23:33,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T17:23:35
菜品名称: 可乐（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T17:23:35
"
6943322,161289358,3.01688E+18,4,,2017-12-21T19:36:24,"
菜品名称: 双人豪华套餐
菜品评分: 2
评论内容: 真心不知道吃的是什么？哎，东西全部团外一起，没有食物形状，像面糊一样，怎么吃？
评论时间: 2017-12-21T19:36:24
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 2
评论内容: 
评论时间: 2017-12-21T19:36:24
"
6803218,161289358,3.01688E+18,5,,2017-12-19T10:54:30,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 5
评论内容: 
评论时间: 2017-12-19T10:54:32
"
6840978,161289358,3.01692E+18,4,,2017-12-19T20:05:15,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 2
评论内容: 真TM 少的可怜，买的还是大份
评论时间: 2017-12-19T20:05:17
"
6899010,161289358,3.01692E+18,5,,2017-12-20T22:35:58,"
菜品名称: 再来一份芋头（必点 单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-12-20T22:36:00
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-12-20T22:36:00
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-12-20T22:36:00
菜品名称: 加一份葱油菜苔（必点 单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-12-20T22:36:00
"
6784258,161289358,3.01687E+18,4,,2017-12-18T18:57:34,"
菜品名称: 香蒸秋田小町米饭（单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-12-18T18:57:36
菜品名称: 招牌酱骨鸡煲+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-18T18:57:36
"
6893106,161289358,3.01692E+18,4,,2017-12-20T19:57:13,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-20T19:57:15
"
6963058,161289358,3.0168E+18,4,,2017-12-22T11:22:15,"
菜品名称: 香蒸秋田小町米饭（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T11:22:15
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T11:22:15
菜品名称: 老板我要咸鸭蛋（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T11:22:15
"
6801570,161289358,3.0168E+18,4,,2017-12-19T10:32:21,"
菜品名称: 老板我要榨菜（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T10:32:23
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T10:32:23
"
6925434,161289358,3.0168E+18,4,,2017-12-21T14:19:59,"
菜品名称: 招牌酱骨鸡煲+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T14:19:59
"
6701266,161289358,3.0168E+18,4,,2017-12-17T12:19:12,"
菜品名称: 老板 我要锅巴（鸡汤绝配）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T12:19:14
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T12:19:14
菜品名称: 老板我要咸鸭蛋（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T12:19:14
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-17T12:19:14
"
6835722,161289358,3.01691E+18,5,,2017-12-19T18:44:43,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 5
评论内容: 
评论时间: 2017-12-19T18:44:45
"
6777602,161289358,3.01686E+18,5,,2017-12-18T17:33:47,"
菜品名称: 健康养生超值酱骨套餐
菜品评分: 5
评论内容: 
评论时间: 2017-12-18T17:33:49
菜品名称: 老板 我要锅巴（鸡汤绝配）
菜品评分: 5
评论内容: 
评论时间: 2017-12-18T17:33:49
菜品名称: 老板我要咸鸭蛋（单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-12-18T17:33:49
"
7017690,161289358,3.01691E+18,4,,2017-12-23T11:57:10,"
菜品名称: 双人情侣套餐
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T11:57:11
"
6980522,161289358,3.01686E+18,4,,2017-12-22T15:33:52,"
菜品名称: 招牌奇味鸡煲中份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T15:33:52
"
6808138,161289358,3.01685E+18,4,,2017-12-19T11:41:57,"
菜品名称: 【冬日滋补】老母鸡腿泡饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T11:41:59
"
6875930,161289358,3.0169E+18,4,,2017-12-20T15:12:57,"
菜品名称: 可乐（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-20T15:12:59
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-20T15:12:59
菜品名称: 加一份鹌鹑蛋（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-20T15:12:59
"
6761994,161289358,3.01685E+18,4,,2017-12-18T12:37:09,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-18T12:37:11
"
6911090,161289358,3.01689E+18,4,,2017-12-21T11:27:43,"
菜品名称: 招牌奇味鸡煲中份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T11:27:45
"
6834802,161289358,3.01685E+18,4,,2017-12-19T18:32:19,"
菜品名称: 招牌酱骨鸡煲+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T18:32:21
"
6854666,161289358,3.01689E+18,4,,2017-12-20T10:40:44,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 4
评论内容: 
评论时间: 2017-12-20T10:40:46
菜品名称: 加一份葱油菜苔（必点 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-20T10:40:46
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-20T10:40:46
"
6801298,161289358,3.01684E+18,5,,2017-12-19T10:28:08,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 5
评论内容: 
评论时间: 2017-12-19T10:28:10
"
6908258,161289358,3.01689E+18,4,,2017-12-21T11:01:29,"
菜品名称: 招牌酱骨鸡煲+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-21T11:01:31
"
6796130,161289358,3.01684E+18,4,,2017-12-18T23:52:21,"
菜品名称: 双人豪华套餐
菜品评分: 4
评论内容: 
评论时间: 2017-12-18T23:52:23
"
6802890,161289358,3.01684E+18,4,,2017-12-19T10:51:19,"
菜品名称: 加一份鹌鹑蛋（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T10:51:21
菜品名称: 健康养生超值鸡煲套餐
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T10:51:21
"
6807530,161289358,3.01689E+18,2,不新鲜，味道呵呵,2017-12-19T11:35:57,"
菜品名称: 招牌奇味鸡煲大份+米饭（默认不辣）
菜品评分: 2
评论内容: 很想看店家在我面前吃完他们家的这个煲，哈哈，人间极品？
评论时间: 2017-12-19T11:35:59
"
6828674,161289358,3.01689E+18,4,配送很快，包装也不错,2017-12-19T17:12:53,"
菜品名称: 招牌奇味鸡煲中份+米饭（默认不辣）
菜品评分: 4
评论内容: 味道还不错但说实话没吃出“奇”味 哈哈哈
评论时间: 2017-12-19T17:12:55
菜品名称: 加一份金针菇（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T17:12:55
菜品名称: 加一份娃娃菜（爆款 单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T17:12:55
菜品名称: 雪碧（单点不送哦~）
菜品评分: 4
评论内容: 
评论时间: 2017-12-19T17:12:55
"
7011882,161289358,3.01701E+18,4,,2017-12-23T10:58:56,"
菜品名称: 招牌奇味鸡煲中份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-23T10:58:56
"
6953538,161289358,3.01698E+18,4,,2017-12-22T00:36:21,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T00:36:21
"
6953546,161289358,3.01698E+18,4,,2017-12-22T00:36:27,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-12-22T00:36:27
"
2970970,160279990,3.01517E+18,4,,2017-11-12T14:41:57,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-11-12T14:41:59
"
2939786,160279990,3.01517E+18,4,,2017-11-11T13:58:41,"
菜品名称: 招牌奇味鸡煲大份+米饭
菜品评分: 4
评论内容: 味道不错，量也不少，就是没餐具是几个意思？手抓？
评论时间: 2017-11-11T13:58:43
"
3054986,160279990,3.01517E+18,4,,2017-11-15T15:34:04,"
菜品名称: 招牌奇味鸡煲小份+米饭
菜品评分: 4
评论内容: 
评论时间: 2017-11-15T15:34:06
菜品名称: 加一份金针菇（爆款）（单点不送哦~）
菜品评分: 5
评论内容: 
评论时间: 2017-11-15T15:34:06
"
